Hour,DTE 2019 kWh,CE 2019 kWh,CE+DTE 2019 kWh,Zone 7 Overall 2019 kWh
1746,5306286.35,4016738.0,9323024.35,10622773.151327075
1747,5242593.69,4063385.0,9305978.690000001,10603351.108372245
1748,5333044.98,4166916.0,9499960.98,10824377.009912975
1749,5441486.27,4049795.0,9491281.27,10814487.237357644
1750,5208778.33,3820115.0,9028893.33,10287636.506293166
1751,4904483.17,3614648.0,8519131.17,9706806.983219948
1752,4669670.21,3494524.0,8164194.21,9302387.272667369
1753,4460503.79,3423251.0,7883754.79,8982851.011738291
1754,4339967.29,3365591.0,7705558.29,8779811.641165324
1755,4298071.319999999,3350011.0,7648082.319999999,8714322.78604263
1756,4241162.01,3390606.0,7631768.01,8695734.052629055
1757,4385312.49,3553231.0,7938543.49,9045277.957062757
1758,4642695.14,3831524.0,8474219.14,9655633.641979497
1759,5093878.56,4105431.0,9199309.559999999,10481810.937747307
1760,5497382.43,4203415.0,9700797.43,11053212.628997015
1761,5580375.739999999,4273686.0,9854061.739999998,11227843.943493653
1762,5610214.65,4322829.0,9933043.65,11317836.941633634
1763,5681604.0,4303033.0,9984637.0,11376623.064311413
1764,5693094.97,4281643.0,9974737.969999999,11365343.982957497
1765,5676521.78,4232288.0,9908809.780000001,11290224.560294231
1766,5720773.47,4230442.0,9951215.469999999,11338542.14569188
1767,5631984.31,4180928.0,9812912.309999999,11180957.756802913
1768,5531354.81,4116382.0,9647736.809999999,10992754.68012029
1769,5473445.390000001,4127634.0,9601079.39,10939592.619196767
1770,5378125.76,4079426.0,9457551.76,10776055.402388189
1771,5387040.510000001,4094093.0,9481133.510000002,10802924.749861397
1772,5325352.26,4185077.0,9510429.26,10836304.701995488
1773,5514023.51,4110801.0,9624824.51,10966648.11253687
1774,5297537.37,3942415.0,9239952.370000001,10528119.875132257
1775,5139787.4,3716482.0,8856269.4,10090946.59323072
1776,4758753.72,3526537.0,8285290.72,9440366.184537034
1777,4557192.47,3386159.0,7943351.47,9050756.230951006
1778,4425456.73,3273592.0,7699048.73,8772394.565268172
1779,4311405.33,3207118.0,7518523.33,8566701.6162572
1780,4245416.77,3205953.0,7451369.77,8490185.99134799
1781,4336488.81,3222613.0,7559101.81,8612937.255217604
1782,4500320.7,3327261.0,7827581.7,8918846.674746606
1783,4685753.859999999,3468202.0,8153955.859999999,9290721.565766808
1784,4872988.57,3574226.0,8447214.57,9624864.289633105
1785,4974692.7,3655996.0,8630688.7,9833917.059309404
1786,5116071.81,3699137.0,8815208.809999999,10044161.631971912
1787,5143789.6,3683721.0,8827510.6,10058178.448792227
1788,5058027.62,3701298.0,8759325.620000001,9980487.610746978
1789,5073945.55,3642204.0,8716149.55,9931292.244527021
1790,5054691.66,3568344.0,8623035.66,9825197.08767938
1791,5030692.13,3556779.0,8587471.129999999,9784674.407458818
1792,4949794.59,3560064.0,8509858.59,9696241.687006008
1793,4953825.83,3644488.0,8598313.83,9797028.718476776
1794,4946032.640000001,3773730.0,8719762.64,9935409.045471055
1795,4995816.97,3849757.0,8845573.969999999,10078760.0835338
1796,5099464.69,3882049.0,8981513.690000001,10233651.538667126
1797,5249213.2,3867431.0,9116644.2,10387620.969579652
1798,5140716.72,3758008.0,8898724.719999999,10139320.727684952
1799,4932561.86,3573542.0,8506103.86,9691963.499634922
1800,4688300.08,3336010.0,8024310.08,9143001.506345654
1801,4507182.45,3227374.0,7734556.45,8812852.515448343
1802,4365956.96,3177619.0,7543575.96,8595246.903209511
1803,4326966.88,3152586.0,7479552.88,8522298.18723954
1804,4271480.51,3169454.0,7440934.51,8478295.92267568
1805,4292340.66,3216792.0,7509132.66,8556001.766787326
1806,4343586.66,3303050.0,7646636.66,8712675.582553996
1807,4464482.430000001,3443808.0,7908290.430000001,9010807.233674217
1808,4578050.22,3545686.0,8123736.22,9256288.921553584
1809,4650804.71,3588669.0,8239473.71,9388161.697513241
1810,4731402.75,3602046.0,8333448.75,9495238.059681801
1811,4732945.41,3592216.0,8325161.41,9485795.358521428
1812,4766791.78,3559685.0,8326476.78,9487294.107918138
1813,4760046.5,3557957.0,8318003.5,9477639.544344282
1814,4739434.17,3537020.0,8276454.17,9430297.706480302
1815,4631700.61,3485386.0,8117086.61,9248712.270895712
1816,4664632.5200000005,3493747.0,8158379.5200000005,9295761.940533029
1817,4675950.87,3557139.0,8233089.87,9380887.868591582
1818,4677588.99,3579757.0,8257345.99,9408525.601865482
1819,4705668.95,3701247.0,8406915.95,9578947.526735071
1820,4844056.46,3865785.0,8709841.46,9924104.726123923
1821,5073693.07,3836566.0,8910259.07,10152463.113556553
1822,4970788.94,3674215.0,8645003.940000001,9850228.026804285
1823,4776939.36,3527274.0,8304213.36,9461926.882503487
1824,4595713.0600000005,3446051.0,8041764.0600000005,9162888.794329388
1825,4472518.84,3432663.0,7905181.84,9007265.266480867
1826,4371212.31,3388948.0,7760160.31,8842025.880910844
1827,4343753.49,3395937.0,7739690.49,8818702.306269692
1828,4379057.53,3486599.0,7865656.53,8962229.622884605
1829,4500100.22,3657758.0,8157858.22,9295167.964647533
1830,4801983.8,4001357.0,8803340.8,10030639.069630042
1831,5317296.83,4287585.0,9604881.83,10943925.167951886
1832,5659590.72,4352354.0,10011944.719999999,11407737.829643968
1833,5636130.79,4375154.0,10011284.79,11406985.89696391
1834,5661093.97,4345675.0,10006768.969999999,11401840.513915302
1835,5659564.41,4280909.0,9940473.41,11326302.505176734
1836,5584939.39,4206002.0,9790941.39,11155923.809628258
1837,5563797.12,4162104.0,9725901.120000001,11081816.094366197
1838,5555269.8,4141087.0,9696356.8,11048152.918395814
1839,5500267.23,4064318.0,9564585.23,10898010.706667682
1840,5430001.37,4021492.0,9451493.370000001,10769152.39535783
1841,5345501.9,4042127.0,9387628.9,10696384.401649892
1842,5297341.8100000005,4013166.0,9310507.81,10608511.645610906
1843,5304976.72,4060212.0,9365188.719999999,10670815.773631135
1844,5391621.42,4218996.0,9610617.42,10950460.37253483
1845,5527932.61,4175884.0,9703816.61,11056652.72129314
1846,5356552.12,3963341.0,9319893.120000001,10619205.387828248
1847,5059198.76,3735883.0,8795081.76,10021228.613851521
1848,4783658.19,3586369.0,8370027.19,9536916.001920516
1849,4588026.0,3512146.0,8100172.0,9229439.547986522
1850,4504527.31,3470284.0,7974811.31,9086601.974901792
1851,4458024.8100000005,3452235.0,7910259.8100000005,9013051.170427289
1852,4428959.649999999,3497220.0,7926179.649999999,9031190.439679055
1853,4513277.11,3693079.0,8206356.11,9350427.080621848
1854,4841532.8,4019240.0,8860772.8,10096077.82477252
1855,5351501.81,4252263.0,9603764.809999999,10942652.421081336
1856,5666440.5600000005,4330466.0,9996906.56,11390603.157857623
1857,5618147.99,4321437.0,9939584.99,11325290.228069136
1858,5615629.84,4279587.0,9895216.84,11274736.590654893
1859,5633413.1,4239478.0,9872891.1,11249298.3570354
1860,5538672.73,4162360.0,9701032.73,11053480.732825631
1861,5487494.420000001,4104486.0,9591980.420000002,10929225.136436656
1862,5451027.73,4089594.0,9540621.73,10870706.38836331
1863,5385029.94,4046665.0,9431694.940000001,10746593.811067268
1864,5261871.63,3982504.0,9244375.629999999,10533159.794133361
1865,5164872.51,3966545.0,9131417.51,10404453.867889548
1866,5115383.59,3955260.0,9070643.59,10335207.286368296
1867,5103258.57,4050600.0,9153858.57,10430023.498591555
1868,5205991.63,4199200.0,9405191.629999999,10716395.600774134
1869,5426248.44,4145838.0,9572086.440000001,10906557.681254365
1870,5282870.64,3924334.0,9207204.64,10490806.69284813
1871,5000501.2700000005,3691410.0,8691911.27,9903674.838377228
1872,4721582.12,3562935.0,8284517.12,9439484.734805558
1873,4564335.26,3489410.0,8053745.26,9176540.326804541
1874,4474276.98,3446394.0,7920670.98,9024913.790645577
1875,4403329.06,3434402.0,7837731.06,8930410.985303314
1876,4382839.19,3489599.0,7872438.19,8969956.733000908
1877,4540999.38,3644940.0,8185939.38,9327163.99740552
1878,4865694.51,3954605.0,8820299.51,10049962.040643105
1879,5334515.13,4225749.0,9560264.129999999,10893087.190076822
1880,5660152.25,4280241.0,9940393.25,11326211.169847786
1881,5643939.01,4312159.0,9956098.01,11344105.374197476
1882,5688572.9,4303513.0,9992085.9,11385110.436215244
1883,5636551.73,4282771.0,9919322.73,11302203.149945907
1884,5637839.37,4267300.0,9905139.370000001,11286042.448209288
1885,5557207.38,4250484.0,9807691.379999999,11175008.962404564
1886,5624695.81,4290554.0,9915249.809999999,11297562.41282035
1887,5581597.15,4262553.0,9844150.15,11216550.551115144
1888,5556933.66,4269312.0,9826245.66,11196149.946277058
1889,5513924.88,4274128.0,9788052.879999999,11152632.604400914
1890,5451268.42,4225060.0,9676328.42,11025332.326135043
1891,5478049.19,4207248.0,9685297.190000001,11035551.45735038
1892,5553851.9,4264919.0,9818770.9,11187633.109158574
1893,5555372.63,4165311.0,9720683.629999999,11075871.219547829
1894,5399945.18,3951631.0,9351576.18,10655305.471501188
1895,5113985.56,3688251.0,8802236.559999999,10029380.884454902
1896,4854807.87,3535251.0,8390058.870000001,9559740.35424348
1897,4661467.92,3476255.0,8137722.92,9272225.546371652
1898,4512468.92,3402321.0,7914789.92,9018212.83568461
1899,4436878.89,3398106.0,7834984.89,8927281.964091975
1900,4415554.95,3432085.0,7847639.95,8941701.301267304
1901,4469829.44,3585739.0,8055568.44,9178617.681408258
1902,4658389.350000001,3906543.0,8564932.350000001,9758993.433339335
1903,5149456.73,4178436.0,9327892.73,10628320.245747618
1904,5477786.07,4234705.0,9712491.07,11066536.511931343
1905,5547275.01,4294443.0,9841718.01,11213779.339701084
1906,5612881.73,4340901.0,9953782.73,11341467.314561624
1907,5646142.93,4296894.0,9943036.93,11329223.412642656
1908,5629842.609999999,4261312.0,9891154.61,11270108.033852022
1909,5583315.61,4223989.0,9807304.61,11174568.271721208
1910,5614514.66,4220827.0,9835341.66,11206514.044981195
1911,5517330.73,4167887.0,9685217.73,11035460.919610381
1912,5438113.3,4165413.0,9603526.3,10942380.65973768
1913,5378127.94,4109014.0,9487141.940000001,10809770.831828952
1914,5377842.069999999,4051312.0,9429154.07,10743698.711300954
1915,5391433.77,4100364.0,9491797.77,10815075.744061764
1916,5453159.04,4239952.0,9693111.04,11044454.657950567
1917,5491265.76,4166035.0,9657300.76,11003651.967037773
1918,5333486.760000001,3924085.0,9257571.760000002,10548195.633384971
1919,5060776.12,3684658.0,8745434.120000001,9964659.458026165
1920,4833909.61,3565045.0,8398954.61,9569876.274143033
1921,4650605.07,3486526.0,8137131.07,9271551.184914084
1922,4541097.0600000005,3424792.0,7965889.0600000005,9076435.849169275
1923,4496457.98,3395593.0,7892050.98,8992303.796701822
1924,4432719.29,3445232.0,7877951.29,8976238.42963303
1925,4542561.68,3580612.0,8123173.68,9255647.956284782
1926,4781599.14,3897918.0,8679517.14,9889552.808180232
1927,5288258.819999999,4142500.0,9430758.82,10745527.183969762
1928,5584469.66,4199641.0,9784110.66,11148140.78852653
1929,5646768.0,4224964.0,9871732.0,11247977.663674807
1930,5711270.74,4283677.0,9994947.74,11388371.253303574
1931,5738591.8,4251626.0,9990217.8,11382981.899189167
1932,5686089.82,4171173.0,9857262.82,11231491.294975607
1933,5668918.28,4123693.0,9792611.280000001,11157826.503645964
1934,5682240.96,4086093.0,9768333.96,11130164.614820994
1935,5602298.83,3989104.0,9591402.83,10928567.023005418
1936,5509313.1,3923136.0,9432449.1,10747453.110614179
1937,5372689.4,3879107.0,9251796.4,10541615.114355514
1938,5295237.94,3826671.0,9121908.940000001,10393619.681652172
1939,5241187.93,3866437.0,9107624.93,10377344.298018606
1940,5261020.76,4012995.0,9274015.76,10566932.1372428
1941,5467991.8,3983414.0,9451405.8,10769052.616980134
1942,5393184.8,3832521.0,9225705.8,10511887.151113413
1943,5147094.55,3573016.0,8720110.55,9935805.458573535
1944,4858461.6,3378880.0,8237341.6,9385732.344117455
1945,4690691.36,3285491.0,7976182.36,9088164.166802442
1946,4526489.96,3228060.0,7754549.96,8835633.376385255
1947,4475278.399999999,3208165.0,7683443.399999999,8754613.652731821
1948,4408563.569999999,3234473.0,7643036.569999999,8708573.593976185
1949,4456797.91,3293231.0,7750028.91,8830482.034207778
1950,4586850.67,3427706.0,8014556.67,9131888.34628168
1951,4779029.72,3599516.0,8378545.72,9546622.12392295
1952,4868645.79,3648222.0,8516867.79,9704228.059107702
1953,4973455.21,3674198.0,8647653.21,9853246.63891663
1954,5029261.17,3672284.0,8701545.17,9914651.827219114
1955,4988929.75,3634011.0,8622940.75,9825088.946011834
1956,4989863.36,3582250.0,8572113.36,9767175.567951843
1957,4879256.07,3500056.0,8379312.07,9547495.312911727
1958,4806609.34,3411525.0,8218134.34,9363847.346483767
1959,4720580.5200000005,3362385.0,8082965.5200000005,9209834.264667397
1960,4563745.96,3331940.0,7895685.96,8996445.539391747
1961,4549064.07,3348351.0,7897415.07,8998415.709434658
1962,4554564.66,3377255.0,7931819.66,9037616.739187885
1963,4471265.89,3416047.0,7887312.89,8986905.156373207
1964,4575432.62,3610878.0,8186310.62,9327586.993008304
1965,4869465.19,3562107.0,8431572.190000001,9607041.161853025
1966,4808499.99,3438296.0,8246795.99,9396504.796970073
1967,4622796.57,3281425.0,7904221.57,9006171.122564573
1968,4404667.59,3163323.0,7567990.59,8623065.244804166
1969,4297587.91,3101215.0,7398802.91,8430290.638928626
1970,4187599.9,3045987.0,7233586.9,8242041.404634029
1971,4140695.18,3018015.0,7158710.18,8156725.912470218
1972,4159690.75,3020371.0,7180061.75,8181054.164335686
1973,4133390.45,3065919.0,7199309.45,8202985.239822451
1974,4231344.23,3161119.0,7392463.23,8423067.12647561
1975,4302136.46,3294256.0,7596392.46,8655426.698636847
1976,4381240.13,3394721.0,7775961.13,8860029.537252786
1977,4429629.619999999,3451377.0,7881006.619999999,8979719.711701378
1978,4569787.49,3478552.0,8048339.49,9170380.923346773
1979,4665259.56,3433995.0,8099254.56,9228394.205119863
1980,4657248.24,3438119.0,8095367.24,9223964.943007445
1981,4569262.8,3415182.0,7984444.8,9097578.496584434
1982,4484578.54,3344901.0,7829479.54,8921009.09790895
1983,4457782.23,3332567.0,7790349.23,8876423.522363273
1984,4385435.94,3367535.0,7752970.94,8833834.22080744
1985,4475449.35,3453612.0,7929061.35,9034473.88550532
1986,4526608.42,3498570.0,8025178.42,9143990.904044505
1987,4610411.33,3556807.0,8167218.33,9305832.993662657
1988,4767564.7,3735918.0,8503482.7,9688976.916415997
1989,4919409.81,3632264.0,8551673.809999999,9743886.483335733
1990,4778914.34,3491179.0,8270093.34,9423050.095446855
1991,4558208.19,3349045.0,7907253.19,9009625.38915576
1992,4389905.720000001,3288261.0,7678166.720000001,8748601.336070636
1993,4329896.19,3246993.0,7576889.19,8633204.423424289
1994,4240539.97,3226222.0,7466761.97,8507724.060837196
1995,4214774.72,3244180.0,7458954.72,8498828.380361397
1996,4261334.44,3352619.0,7613953.44,8675435.903788714
1997,4375231.62,3538693.0,7913924.62,9017226.90180063
1998,4708912.35,3866308.0,8575220.35,9770715.712084735
1999,5252893.109999999,4119139.0,9372032.11,10678613.219698738
2000,5594369.91,4202159.0,9796528.91,11162290.301359935
2001,5653934.38,4275358.0,9929292.379999999,11313562.696630789
2002,5692533.08,4272601.0,9965134.08,11354401.18789333
2003,5737631.07,4212151.0,9949782.07,11336908.911404006
2004,5662335.41,4148208.0,9810543.41,11178258.601853462
2005,5589904.43,4097506.0,9687410.43,11037959.310026888
2006,5551606.71,4048011.0,9599617.71,10937927.162315296
2007,5508503.32,3999665.0,9508168.32,10833728.558050442
2008,5338385.91,3957677.0,9296062.91,10592052.941854158
2009,5274326.98,3944844.0,9219170.98,10504441.293649279
2010,5215740.12,3949734.0,9165474.120000001,10443258.404781401
2011,5203140.37,3942541.0,9145681.370000001,10420706.292355467
2012,5265370.34,4137269.0,9402639.34,10713487.488913802
2013,5468832.73,4086835.0,9555667.73,10887849.993145898
2014,5315020.899999999,3909313.0,9224333.899999999,10510323.990711894
2015,5036991.1,3711246.0,8748237.1,9967853.209277892
2016,4806381.23,3545509.0,8351890.23,9516250.517792
2017,4735903.24,3496616.0,8232519.24,9380237.68547334
2018,4626725.26,3466527.0,8093252.26,9221555.107752686
2019,4601826.74,3450133.0,8051959.74,9174505.882486356
2020,4578794.7700000005,3519872.0,8098666.7700000005,9227724.469678208
2021,4713206.05,3689837.0,8403043.05,9574534.694955032
2022,4977738.49,4000527.0,8978265.49,10229950.498054683
2023,5479999.07,4243484.0,9723483.07,11079060.937278295
2024,5681775.3,4265775.0,9947550.3,11334366.004129937
2025,5715836.5,4295283.0,10011119.5,11406797.563424462
2026,5717902.32,4296666.0,10014568.32,11410727.193030093
2027,5614414.41,4253866.0,9868280.41,11244044.87789576
2028,5510065.67,4161802.0,9671867.67,11020249.690548578
2029,5550685.37,4117009.0,9667694.370000001,11015494.579167536
2030,5528481.78,4076823.0,9605304.780000001,10944407.08258985
2031,5431284.239999999,4028834.0,9460118.239999998,10778979.682515956
2032,5323832.11,3922395.0,9246227.11,10535269.39411893
2033,5239297.28,3893359.0,9132656.280000001,10405865.338266827
2034,5155637.7700000005,3861802.0,9017439.77,10274586.173580572
2035,5122955.71,3919513.0,9042468.71,10303104.467843976
2036,5162326.84,4122106.0,9284432.84,10578801.491390655
2037,5411265.09,4073337.0,9484602.09,10806876.894263681
2038,5273943.3,3871728.0,9145671.3,10420694.818468709
2039,5040771.23,3648570.0,8689341.23,9900746.501939941
2040,4760416.17,3503025.0,8263441.17,9415470.527892249
2041,4621816.12,3465899.0,8087715.12,9215246.019637184
2042,4506547.13,3432137.0,7938684.13,9045438.204077022
2043,4499938.37,3420661.0,7920599.37,9024832.19729595
2044,4474806.51,3496133.0,7970939.51,9082190.396475816
2045,4557168.71,3657640.0,8214808.71,9360058.081139283
2046,4854368.48,3957215.0,8811583.48,10040030.884615377
2047,5339627.95,4207776.0,9547403.95,10878434.136550771
2048,5545632.57,4264200.0,9809832.57,11177448.661668452
2049,5543022.99,4266879.0,9809901.99,11177527.759704076
2050,5549072.46,4229946.0,9779018.46,11142338.67073616
2051,5575297.94,4152912.0,9728209.940000001,11084446.79339545
2052,5533414.7700000005,4088468.0,9621882.77,10963296.256366914
2053,5444753.71,4023011.0,9467764.71,10787692.168203978
2054,5410294.15,3984663.0,9394957.15,10704734.303401057
2055,5282928.56,3953325.0,9236253.559999999,10523905.403724179
