Hour,DTE 2019 kWh
6087,8407113.07
6088,7952605.949999999
6089,7916812.17
6090,7672081.170000001
6091,7393216.13
6092,7167433.779999999
6093,7091394.28
6094,6758641.1899999995
6095,6241403.95
6096,5740399.51
6097,5353876.06
6098,5108581.45
6099,4940859.62
6100,4855763.59
6101,4873217.36
6102,5131411.29
6103,5639392.0600000005
6104,5869645.89
6105,5917034.42
6106,5926963.42
6107,6092045.82
6108,6175165.55
6109,6268407.68
6110,6353226.49
6111,6312453.51
6112,6182088.07
6113,6083984.63
6114,6003351.54
6115,5860460.0
6116,5867177.32
6117,5903120.600000001
6118,5675379.430000001
6119,5306283.33
6120,4991403.32
6121,4703909.91
6122,4495979.4
6123,4347655.91
6124,4272975.96
6125,4350641.89
6126,4629349.87
6127,5129763.87
6128,5416557.23
6129,5605082.140000001
6130,5810797.15
6131,6056137.49
6132,6322795.3100000005
6133,6667415.95
6134,7097923.24
6135,7437680.48
6136,7423901.01
6137,7141563.459999999
6138,6949078.9399999995
6139,6741737.63
6140,6595312.24
6141,6530263.53
6142,6242491.67
6143,5750293.0
6144,5261492.27
6145,4824847.54
6146,4549728.3
6147,4308072.69
6148,4218446.21
6149,4147007.8699999996
6150,4230029.01
6151,4365871.52
6152,4422604.43
6153,4684036.96
6154,4937383.91
6155,5092527.67
6156,5163193.91
6157,5265297.33
6158,5436439.12
6159,5567027.4
6160,5643623.55
6161,5787237.54
6162,5858208.63
6163,5798692.21
6164,5475805.78
6165,5485300.96
6166,5240206.01
6167,4950587.67
6168,4576266.86
6169,4258595.819999999
6170,4050533.12
6171,3925954.35
6172,3859094.15
6173,3836077.05
6174,3887832.25
6175,3972830.3
6176,4057317.38
6177,4196965.06
6178,4424566.4399999995
6179,4622388.66
6180,4723545.23
6181,4850706.29
6182,4990847.29
6183,5043415.41
6184,5044213.94
6185,5106131.399999999
6186,5223941.4
6187,5207927.39
6188,5275201.300000001
6189,5394263.78
6190,5197045.53
6191,4940154.44
6192,4693417.84
6193,4442040.8
6194,4295741.41
6195,4206998.76
6196,4189716.93
6197,4289270.92
6198,4693179.86
6199,5198798.04
6200,5543552.68
6201,5695701.23
6202,5917591.78
6203,6143288.96
6204,6307420.4
6205,6529885.31
6206,6620459.43
6207,6760156.42
6208,6854819.09
6209,6927485.95
6210,6970269.9799999995
6211,6835393.83
6212,6620507.93
6213,6497329.2
6214,6158079.640000001
6215,5625181.21
6216,5209943.03
6217,4806643.68
6218,4626976.4
6219,4477932.15
6220,4400701.63
6221,4467169.5
6222,4713697.62
6223,5263288.26
6224,5509503.83
6225,5645122.12
6226,5820140.46
6227,5960221.95
6228,6153795.77
6229,6251426.84
6230,6507537.75
6231,6667617.47
6232,6764101.71
6233,6846993.48
6234,6795589.84
6235,6551528.67
6236,6323062.31
6237,6235196.74
6238,5848243.7299999995
6239,5428496.71
6240,4980757.43
6241,4650871.42
6242,4473684.04
6243,4356593.95
6244,4285497.83
6245,4357677.25
6246,4588728.75
6247,5051654.92
6248,5275700.74
6249,5461558.28
6250,5739219.22
6251,5956864.38
6252,6143159.11
6253,6296865.98
6254,6472686.32
6255,6585022.45
6256,6667750.53
6257,6777957.100000001
6258,6696519.2
6259,6441736.06
6260,6181790.84
6261,6085594.72
6262,5793585.61
6263,5410578.49
6264,5006074.36
6265,4750222.99
6266,4533272.0600000005
6267,4430913.3
6268,4370533.05
6269,4381394.9
6270,4619730.88
6271,5107271.64
6272,5306849.37
6273,5429251.63
6274,5699504.12
6275,5911928.09
6276,6124008.28
6277,6295935.75
6278,6526598.91
6279,6648347.720000001
6280,6771723.75
6281,6879320.82
6282,6889616.28
6283,6645892.33
6284,6422772.83
6285,6336079.71
6286,5984658.8
6287,5525615.24
6288,5105944.21
6289,4782344.52
6290,4571736.13
6291,4413261.55
6292,4377585.72
6293,4450487.84
6294,4723760.38
6295,5163239.95
6296,5422263.31
6297,5627396.06
6298,5865979.42
6299,6163292.63
6300,6489166.72
6301,6759520.33
6302,7111834.85
6303,7365192.96
6304,7521648.51
6305,7471871.0200000005
6306,7324669.98
6307,7068180.029999999
6308,6872317.95
6309,6689411.710000001
6310,6414064.42
6311,5916755.8
6312,5515074.42
6313,5143196.81
6314,4834420.7
6315,4652963.79
6316,4520025.0
6317,4434588.4399999995
6318,4546983.07
6319,4716829.8
6320,4787730.7
6321,5107080.91
6322,5606649.7
6323,6069518.81
6324,6579384.75
6325,7006254.350000001
6326,7108790.05
6327,7086173.49
6328,7273516.1899999995
6329,7395584.39
6330,7188676.43
6331,6838239.58
6332,6557997.899999999
6333,6502726.79
6334,6167727.699999999
6335,5851694.63
6336,5472603.36
6337,5172577.83
6338,4940216.54
6339,4768788.09
6340,4632531.14
6341,4540191.14
6342,4565656.59
6343,4637889.99
6344,4676966.32
6345,4873491.760000001
6346,5271776.04
6347,5620439.15
6348,5925446.890000001
6349,6453713.87
6350,6833857.5
6351,7125654.24
6352,7231144.27
6353,7300172.44
6354,7123270.64
6355,6794855.31
6356,6785936.82
6357,6744733.83
6358,6454589.54
6359,6071614.51
6360,5653846.5
6361,5342449.89
6362,5091119.9799999995
6363,4917845.59
6364,4898047.24
6365,4909578.76
6366,5208429.67
6367,5732027.3100000005
6368,5991332.71
6369,6063868.21
6370,6269141.069999999
6371,6461622.28
6372,6666097.76
6373,6754804.6
6374,6836005.44
6375,6836406.86
6376,6767777.13
6377,6674713.12
6378,6449076.61
6379,6167908.359999999
6380,5998839.03
6381,5930191.0
6382,5637897.0600000005
6383,5226769.7700000005
6384,4800612.4
6385,4586432.49
6386,4350468.5
6387,4247194.93
6388,4149717.6999999997
6389,4211326.4799999995
6390,4471281.2
6391,4975490.4799999995
6392,5219957.76
6393,5348277.43
6394,5563251.13
6395,5732095.649999999
6396,5898002.06
6397,6047039.04
6398,6173213.79
6399,6233660.7
6400,6271115.9799999995
6401,6321177.1899999995
6402,6279119.74
6403,6075301.56
6404,6030687.74
6405,5989662.2
6406,5658467.52
6407,5271583.35
6408,4905540.53
6409,4646512.73
6410,4468632.99
6411,4303138.73
6412,4261184.14
6413,4302342.24
6414,4603797.76
6415,5077390.59
6416,5318948.08
6417,5446334.33
6418,5632505.76
6419,5800787.45
6420,5867492.920000001
6421,6008877.4
6422,6075044.69
6423,6133084.0600000005
6424,6154324.6
6425,6237062.04
6426,6179923.3
6427,6101121.01
6428,6007597.59
6429,6015799.14
6430,5753456.6
6431,5391361.09
6432,5053216.87
6433,4736496.57
6434,4563433.59
6435,4424044.11
6436,4315698.78
6437,4347591.21
6438,4610944.550000001
6439,5088041.74
6440,5408413.18
6441,5441196.88
6442,5651669.72
6443,5821342.53
6444,5854818.33
6445,5922574.99
6446,5992074.95
6447,6005347.86
6448,6013495.21
6449,5977694.46
6450,5891092.97
6451,5661965.73
6452,5613572.85
6453,5538526.88
6454,5284908.180000001
6455,4903813.569999999
6456,4541179.25
6457,4297324.87
6458,4173795.22
6459,4052594.16
6460,4033969.43
6461,4055040.3
6462,4246188.26
6463,4727468.73
6464,5050863.81
6465,5211872.89
6466,5295769.57
6467,5464388.89
6468,5564553.47
6469,5585296.4
6470,5677067.84
6471,5661876.8100000005
6472,5630477.57
6473,5559070.2700000005
6474,5450228.4799999995
6475,5356359.6
6476,5433991.79
6477,5391746.16
6478,5187713.5
6479,4946078.46
6480,4676577.48
6481,4483699.21
6482,4334169.57
6483,4209709.97
6484,4121119.16
6485,4057634.44
6486,4196086.05
6487,4386469.88
6488,4491517.01
6489,4767786.56
6490,4907310.79
6491,5093506.67
6492,5153135.87
6493,5124264.52
6494,5066892.84
6495,4986370.649999999
6496,4911389.68
6497,4867640.28
6498,4889415.85
6499,4846579.0
6500,4846769.1
6501,4884925.4799999995
6502,4716668.82
6503,4441488.720000001
6504,4200159.33
6505,3980189.6100000003
6506,3820133.0900000003
6507,3726009.45
6508,3638654.82
6509,3621327.57
6510,3702370.3600000003
6511,3796816.98
6512,3860681.61
6513,3997056.18
6514,4172820.29
6515,4295774.69
6516,4391734.91
6517,4508384.42
6518,4559969.99
6519,4567088.08
6520,4569455.100000001
6521,4651753.49
6522,4716860.37
6523,4706416.44
6524,4801862.73
6525,4768170.01
6526,4625158.72
6527,4368646.899999999
6528,4194673.47
6529,4007081.36
6530,3931520.68
6531,3890193.29
6532,3867877.82
6533,3913901.62
6534,4229347.33
6535,4724161.09
6536,5089912.38
6537,5163546.0
6538,5255142.05
6539,5365730.8100000005
6540,5443843.3
6541,5486494.6899999995
6542,5619768.01
6543,5692043.140000001
6544,5712911.13
6545,5783779.84
6546,5883804.51
6547,5854748.7700000005
6548,5961066.28
6549,5975470.42
6550,5717550.97
6551,5336465.7
6552,4968475.5600000005
6553,4676270.01
6554,4511325.81
6555,4397261.62
6556,4330141.9799999995
6557,4372527.51
6558,4648859.24
6559,5176456.95
6560,5493755.47
6561,5639071.36
6562,5971311.55
6563,6340718.12
6564,6666007.62
6565,6917197.45
6566,7009911.74
6567,7084426.41
6568,7202312.79
6569,7155557.46
6570,7034099.5
6571,6778249.9799999995
6572,6690013.5
6573,6589980.380000001
6574,6241133.4799999995
6575,5759200.26
6576,5345070.14
6577,5046182.430000001
6578,4828267.85
6579,4699279.87
6580,4591699.41
6581,4618132.19
6582,4855310.62
6583,5292678.27
6584,5628716.88
6585,5669249.58
6586,5743551.83
6587,5777614.01
6588,5765796.0200000005
6589,5733066.37
6590,5735466.05
6591,5619193.5
6592,5508441.08
6593,5411058.08
6594,5338255.58
6595,5340607.18
6596,5403881.1
6597,5319764.2
6598,5100089.13
6599,4796451.86
6600,4487109.69
6601,4287576.61
6602,4162154.04
6603,4114478.41
6604,4065102.41
6605,4124750.23
6606,4361620.82
6607,4805537.76
6608,5167528.3
6609,5235983.54
6610,5328017.49
6611,5409733.19
6612,5442702.0600000005
6613,5413873.95
6614,5407840.43
6615,5418069.840000001
6616,5397425.31
6617,5405121.220000001
6618,5312391.33
6619,5225462.83
6620,5360883.64
6621,5273437.23
6622,5046207.7700000005
6623,4730297.91
6624,4420901.66
6625,4227048.22
6626,4073689.4
6627,4005469.12
6628,3917897.07
6629,4018326.16
6630,4262690.82
6631,4716216.25
6632,4990682.66
6633,5058049.84
6634,5188812.41
6635,5256266.81
6636,5254675.11
6637,5217575.6
6638,5250116.41
6639,5165165.07
6640,5017435.37
6641,4997170.21
6642,4931167.75
6643,4882604.68
6644,5026468.14
6645,5000092.39
6646,4840369.2700000005
6647,4596197.65
6648,4345313.44
6649,4133963.48
6650,3997842.96
6651,3894841.3
6652,3821455.2
6653,3833106.17
6654,3940517.8000000003
6655,4101883.8400000003
6656,4285919.59
6657,4412404.67
6658,4567051.12
6659,4654604.83
6660,4642603.76
6661,4611426.02
6662,4595448.61
6663,4529104.28
6664,4522639.899999999
6665,4488484.84
6666,4491027.69
6667,4525738.87
6668,4692412.13
6669,4676842.61
6670,4517708.68
6671,4321612.87
6672,4090216.29
6673,3915462.82
6674,3793437.3400000003
6675,3689184.64
6676,3655596.0
6677,3629192.34
6678,3679693.24
6679,3783147.26
6680,3880870.95
6681,3992254.63
6682,4151256.53
6683,4279874.26
6684,4371655.53
6685,4419982.85
6686,4449391.3
6687,4481189.8
6688,4451552.0
6689,4468557.57
6690,4498211.71
6691,4479030.59
6692,4675026.6
6693,4647325.09
6694,4471091.5200000005
6695,4243678.65
6696,4040700.2
6697,3864303.5
6698,3786941.0
6699,3742111.45
6700,3733238.77
6701,3827648.22
6702,4117619.0700000003
6703,4622685.28
6704,4956701.1899999995
6705,5033767.86
6706,5127061.09
6707,5217719.53
6708,5261710.95
6709,5298545.7700000005
6710,5382558.63
6711,5375255.47
6712,5281419.399999999
6713,5242193.82
6714,5167553.140000001
6715,5109788.2700000005
6716,5308807.18
6717,5184233.89
6718,4945073.35
6719,4598780.18
6720,4334954.01
6721,4099302.07
6722,4016315.62
6723,3915371.11
6724,3920673.6
6725,3978178.89
6726,4198565.73
6727,4729623.880000001
6728,5037653.350000001
6729,5109711.1899999995
6730,5184935.67
6731,5304134.22
6732,5324492.59
6733,5366798.21
6734,5447370.65
6735,5423772.73
6736,5346769.72
6737,5318973.38
6738,5210765.12
6739,5141774.96
6740,5265041.88
6741,5188074.840000001
6742,4935210.37
6743,4612371.57
6744,4326781.5
6745,4100436.17
6746,3987391.91
6747,3916957.4899999998
6748,3867378.86
6749,3971667.6
6750,4189443.86
6751,4676421.61
6752,5052464.0
6753,5073909.66
6754,5182920.28
6755,5310737.51
6756,5392182.850000001
6757,5399529.29
6758,5456948.09
6759,5448304.59
6760,5384355.63
6761,5306272.62
6762,5224627.32
6763,5120064.06
6764,5307835.29
6765,5183967.65
6766,4931967.34
6767,4628107.17
6768,4335257.81
6769,4135368.66
6770,4021887.2300000004
6771,3929621.24
6772,3873211.11
6773,3935540.4
6774,4188722.7299999995
6775,4713508.66
6776,5043929.54
6777,5100982.760000001
6778,5237029.16
6779,5355274.4399999995
6780,5424889.87
6781,5497683.300000001
6782,5538646.27
6783,5504193.62
6784,5426691.91
6785,5362990.13
6786,5316707.74
6787,5219294.05
6788,5369116.26
6789,5259292.98
6790,5055458.7
6791,4733616.67
6792,4452510.489999999
6793,4217307.58
6794,4077781.9
6795,3994691.11
6796,3975183.8000000003
6797,4050354.92
6798,4272345.73
6799,4754059.8
6800,5103808.38
6801,5195766.8
6802,5310677.62
6803,5405432.45
6804,5476231.57
6805,5459033.08
6806,5453173.399999999
6807,5366240.74
6808,5330873.1
6809,5243899.5
6810,5247044.16
6811,5229141.23
6812,5295729.68
6813,5220641.25
6814,5051686.81
6815,4683134.1
6816,4358062.82
6817,4113915.0100000002
6818,3977225.18
6819,3875999.01
6820,3770718.47
6821,3838210.9499999997
6822,3924538.45
6823,4136988.21
6824,4278166.59
6825,4416021.7
6826,4528216.66
6827,4636801.74
6828,4647289.19
6829,4615098.62
6830,4543119.05
6831,4430441.25
6832,4371690.73
6833,4347774.46
6834,4361472.0
6835,4397114.58
6836,4656932.45
6837,4599729.569999999
6838,4502650.74
6839,4275445.94
6840,4029607.2199999997
6841,3878922.51
6842,3757090.15
6843,3680822.88
6844,3635377.41
6845,3634235.7
6846,3682900.92
6847,3790527.4899999998
6848,3903166.8600000003
6849,3995597.88
6850,4123123.04
6851,4209694.13
6852,4233933.32
6853,4237511.1
6854,4238361.8
6855,4238078.64
6856,4232965.2700000005
6857,4254353.82
6858,4310637.1
6859,4400531.24
6860,4625504.75
6861,4558525.57
6862,4399527.2299999995
6863,4193240.39
6864,4003693.93
6865,3848891.83
6866,3763086.69
6867,3739952.2699999996
6868,3726019.5
6869,3850276.92
6870,4169533.24
6871,4669239.48
6872,5019473.93
6873,5125906.78
6874,5168229.09
6875,5219024.4
6876,5172272.87
6877,5170478.33
6878,5194611.74
6879,5129585.67
6880,5033755.77
6881,5009148.07
6882,5007934.69
6883,5025717.41
6884,5266335.48
6885,5160912.3
6886,4955003.5
6887,4694078.7299999995
6888,4377407.79
6889,4210977.77
6890,4075379.7
6891,4018022.1399999997
6892,3999317.79
6893,4077436.4499999997
6894,4352943.41
6895,4849706.16
6896,5216695.48
6897,5231084.649999999
6898,5287978.83
6899,5326830.35
6900,5286075.66
6901,5290747.19
6902,5286066.64
6903,5266802.430000001
6904,5160405.91
6905,5153273.75
6906,5132269.67
6907,5133579.24
6908,5287880.69
6909,5199498.69
6910,4938628.97
6911,4650886.49
6912,4353153.96
6913,4180247.8200000003
6914,4051203.19
6915,3981358.69
6916,3906988.61
6917,3966939.23
6918,4221352.09
6919,4703036.93
6920,5116301.63
6921,5195529.16
6922,5233857.45
6923,5340572.75
6924,5330198.98
6925,5272765.34
6926,5291929.54
6927,5301525.5
6928,5201878.03
6929,5215007.24
6930,5219816.38
6931,5302217.26
6932,5401388.01
6933,5301784.07
6934,5083356.58
6935,4765799.23
6936,4479938.99
6937,4282820.649999999
6938,4196152.49
6939,4131511.91
6940,4055795.6799999997
6941,4127145.7
6942,4424791.35
6943,4867308.52
6944,5291362.88
6945,5276205.97
6946,5335852.28
6947,5385281.38
6948,5339809.1
6949,5334021.34
6950,5316031.47
6951,5288154.59
6952,5139505.0200000005
6953,5057829.28
6954,5072003.99
6955,5114101.09
6956,5284387.47
6957,5222935.05
6958,5055636.27
6959,4778249.38
6960,4508777.100000001
6961,4305355.74
6962,4210719.48
6963,4152599.1199999996
6964,4088779.9
6965,4216835.55
6966,4441052.23
6967,4915555.33
6968,5258967.75
6969,5261737.76
6970,5341946.56
6971,5340656.27
6972,5309226.49
6973,5243258.3
6974,5222751.78
6975,5150667.3
6976,5040693.53
6977,4967400.34
6978,4870146.47
6979,4913318.05
6980,5109229.14
6981,4994839.04
6982,4879041.53
6983,4621360.63
6984,4405512.14
6985,4197140.02
6986,4052250.8000000003
6987,4001518.0500000003
6988,3970460.1
6989,3985468.39
6990,4084170.21
6991,4234979.43
6992,4433045.27
6993,4555658.17
6994,4643363.54
6995,4671362.67
6996,4643127.76
6997,4572869.96
6998,4545442.75
6999,4492034.07
7000,4438628.79
7001,4434074.67
7002,4440139.5
7003,4506663.8
7004,4704048.41
7005,4628414.78
7006,4551900.23
7007,4320899.35
7008,4101574.84
7009,3951858.0100000002
7010,3792004.5999999996
7011,3755590.71
7012,3723395.36
7013,3712518.0
7014,3748354.18
7015,3871143.0
7016,4017942.9899999998
7017,4115552.0799999996
7018,4188450.4200000004
7019,4321478.63
7020,4352472.15
7021,4390403.59
7022,4400592.43
7023,4383308.53
7024,4385799.46
7025,4374278.9799999995
7026,4453647.62
7027,4505338.25
7028,4710007.22
7029,4609505.26
7030,4493652.83
7031,4254748.81
7032,4047096.44
7033,3865007.8400000003
7034,3863492.54
7035,3779952.21
7036,3797779.48
7037,3932948.8899999997
7038,4168419.5
7039,4707053.05
7040,5071696.16
7041,5147835.16
7042,5223690.9399999995
7043,5328274.95
7044,5364879.68
7045,5391592.74
7046,5404294.49
7047,5363299.85
7048,5309828.2299999995
7049,5266224.890000001
7050,5248764.97
7051,5327857.3
7052,5402723.54
7053,5288863.35
7054,5075073.87
7055,4755071.42
7056,4496020.69
7057,4314964.54
7058,4149397.34
7059,4096447.73
7060,4022561.79
7061,4080869.43
7062,4347496.16
7063,4830707.54
7064,5177355.88
7065,5231236.94
7066,5275139.13
7067,5351692.67
7068,5374487.04
7069,5355968.5
7070,5327182.17
7071,5340943.52
7072,5270899.78
7073,5205845.03
7074,5181157.36
7075,5322512.29
7076,5431182.100000001
7077,5307255.63
7078,5098728.33
7079,4813269.12
7080,4526626.63
7081,4342992.319999999
7082,4229360.8
7083,4148290.24
7084,4078037.03
7085,4215146.43
7086,4466544.41
7087,4989171.68
7088,5356318.83
7089,5380701.6899999995
7090,5385934.53
7091,5437593.24
7092,5392264.87
7093,5381218.75
7094,5364891.09
7095,5292650.71
7096,5212156.88
7097,5171022.15
7098,5118627.39
7099,5187073.93
7100,5345025.619999999
7101,5295000.5600000005
7102,5016997.63
7103,4747086.38
7104,4471290.31
7105,4285629.78
7106,4176711.05
7107,4075040.3600000003
7108,4048557.49
7109,4073177.29
7110,4338380.63
7111,4855951.74
7112,5236660.42
7113,5246055.78
7114,5284484.61
7115,5361367.84
7116,5321514.4
7117,5307918.4
7118,5303801.3
7119,5269349.75
7120,5171576.04
7121,5121617.31
7122,5047574.25
7123,5144000.31
7124,5319017.95
7125,5221414.49
7126,5069064.48
7127,4753847.94
7128,4505731.3100000005
7129,4284210.83
7130,4189679.52
7131,4089455.13
7132,4052975.2600000002
7133,4104716.81
7134,4405085.82
7135,4840530.93
7136,5162525.9
7137,5333503.35
7138,5320738.8
7139,5388002.89
7140,5395691.88
7141,5330837.399999999
7142,5334835.16
7143,5252717.37
7144,5137187.4
7145,5058481.29
7146,5029739.55
7147,5053131.0
7148,5192930.45
7149,5145492.18
7150,5018770.3
7151,4789901.63
7152,4519588.18
7153,4281168.33
7154,4183140.5700000003
7155,4099492.08
7156,4078018.85
7157,4076896.69
7158,4216600.7299999995
7159,4425715.83
7160,4601919.24
7161,4647706.95
7162,4751576.84
7163,4818274.58
7164,4737724.28
7165,4698765.15
7166,4733770.17
7167,4692521.63
7168,4684268.11
7169,4726566.45
7170,4768945.51
7171,4859135.85
7172,4801263.28
7173,4717520.48
7174,4611811.96
7175,4402588.07
7176,4153598.66
7177,3977049.19
7178,3838683.0900000003
7179,3717992.59
7180,3649476.76
7181,3633165.94
7182,3645003.8
7183,3760223.4899999998
7184,3895751.48
7185,4013039.4
7186,4160222.9
7187,4254353.17
7188,4306923.11
7189,4345341.31
7190,4341742.29
7191,4314569.16
7192,4282327.42
7193,4281464.51
7194,4349428.96
7195,4514341.4399999995
7196,4702917.49
7197,4620731.739999999
7198,4513506.22
7199,4282790.41
7200,4097202.44
7201,3940099.69
7202,3894933.56
7203,3865837.6500000004
7204,3891388.82
7205,4013132.09
7206,4333607.53
7207,4852138.95
7208,5240485.12
7209,5239852.64
7210,5256092.13
7211,5353059.87
7212,5323999.35
7213,5341166.09
7214,5365833.13
7215,5296795.16
7216,5214764.149999999
7217,5149702.7700000005
7218,5129248.99
7219,5194500.93
7220,5349497.46
7221,5205184.32
7222,4999413.62
7223,4690784.2299999995
7224,4436268.07
7225,4230226.67
7226,4120729.11
7227,4035995.67
7228,4018527.12
7229,4078393.84
7230,4351475.39
7231,4852314.83
7232,5227270.33
7233,5257635.49
7234,5296949.91
7235,5351126.08
7236,5357592.09
7237,5357453.2700000005
7238,5369571.28
7239,5302411.930000001
7240,5246991.67
7241,5243683.0600000005
7242,5248573.82
7243,5323647.99
7244,5371062.95
7245,5255453.8
7246,5054178.62
7247,4769515.07
7248,4476322.69
7249,4293441.96
7250,4156901.63
7251,4109740.52
7252,4078811.1999999997
7253,4129676.48
7254,4444847.03
7255,4920811.9
7256,5307381.83
7257,5440734.93
7258,5485303.7700000005
7259,5557383.88
7260,5554662.899999999
7261,5508595.94
7262,5519274.33
7263,5470893.569999999
7264,5433965.5
7265,5445400.08
7266,5432767.03
7267,5529490.36
7268,5538261.77
7269,5426473.77
7270,5189638.38
7271,4836502.74
7272,4568081.53
7273,4351129.54
7274,4213464.81
7275,4159580.22
7276,4216308.23
7277,4231331.16
7278,4507424.47
7279,4972124.71
7280,5366281.22
7281,5434069.97
7282,5478028.21
7283,5548716.32
7284,5620830.0600000005
7285,5590156.46
7286,5567108.52
7287,5500609.15
7288,5406651.57
7289,5332944.1899999995
7290,5295010.7
7291,5356230.78
7292,5437801.41
7293,5385067.82
7294,5279654.83
7295,4979216.78
7296,4735679.75
7297,4542934.850000001
7298,4414678.899999999
7299,4345973.05
7300,4333556.24
7301,4383729.47
7302,4628167.24
7303,5087243.43
7304,5442326.45
7305,5523228.649999999
7306,5570100.48
7307,5605901.7
7308,5581572.05
7309,5508888.9399999995
7310,5441589.89
7311,5323344.36
7312,5194774.14
7313,5143940.46
7314,5119880.02
7315,5277746.08
7316,5319261.41
7317,5242928.45
7318,5069915.859999999
7319,4817287.39
7320,4538860.81
7321,4319332.31
7322,4172554.04
7323,4083753.66
7324,4046617.4699999997
7325,4064059.32
7326,4175001.17
7327,4350076.11
7328,4516558.68
7329,4630971.39
7330,4768794.19
7331,4838475.7
7332,4830858.85
7333,4775051.7700000005
7334,4708179.84
7335,4662144.24
7336,4631221.29
7337,4641629.05
7338,4652881.04
7339,4832057.67
7340,4948572.39
7341,4874023.32
7342,4743140.7
7343,4507195.35
7344,4314366.16
7345,4157233.67
7346,3986948.09
7347,3883983.98
7348,3864303.14
7349,3882018.61
7350,3970305.28
7351,4111253.73
7352,4210978.56
7353,4358547.779999999
7354,4480293.44
7355,4535207.76
7356,4548096.24
7357,4529641.86
7358,4487835.180000001
7359,4467770.38
7360,4478045.2
7361,4569545.88
7362,4826937.02
7363,4913144.47
7364,4850942.7
7365,4736721.48
7366,4573942.9399999995
7367,4344718.62
7368,4164057.69
7369,4046453.32
7370,3974514.33
7371,3946475.0
7372,3952285.8800000004
7373,4084651.86
7374,4392363.67
7375,4870723.9
7376,5173279.16
7377,5283500.7
7378,5365821.98
7379,5396659.88
7380,5362287.56
7381,5330023.63
7382,5315253.36
7383,5287086.21
7384,5320937.2299999995
7385,5200739.58
7386,5382248.7299999995
7387,5474807.109999999
7388,5371732.15
7389,5257059.49
7390,5038127.09
7391,4739868.42
7392,4476390.57
7393,4311212.51
7394,4204373.3100000005
7395,4179919.82
7396,4160790.36
7397,4242520.36
7398,4525658.96
7399,4971191.48
7400,5204355.3100000005
7401,5343610.75
7402,5429885.13
7403,5464560.23
7404,5513104.6899999995
7405,5498667.71
7406,5449143.42
7407,5400364.96
7408,5339904.8
7409,5346605.46
7410,5566227.29
7411,5696847.19
7412,5626830.28
7413,5501093.17
7414,5313738.8
7415,5004893.22
7416,4728523.86
7417,4547778.4799999995
7418,4414448.39
7419,4405220.56
7420,4409513.14
7421,4506700.2700000005
7422,4790530.4799999995
7423,5244271.9
7424,5500145.52
7425,5576258.8100000005
7426,5632376.6
7427,5719056.22
7428,5659663.69
7429,5708682.45
7430,5718718.81
7431,5691202.18
7432,5632568.61
7433,5621713.05
7434,5773927.8100000005
7435,5751754.73
7436,5666510.92
7437,5513046.02
7438,5291490.01
7439,4964544.2
7440,4698355.68
7441,4559253.5
7442,4448512.69
7443,4388446.64
7444,4374606.54
7445,4432648.5200000005
7446,4748851.44
7447,5204806.29
7448,5499176.7
7449,5553659.64
7450,5634534.44
7451,5637466.07
7452,5625107.1
7453,5601551.0600000005
7454,5590846.319999999
7455,5520803.39
7456,5505732.77
7457,5528905.32
7458,5739925.48
7459,5860441.29
7460,5785086.85
7461,5695162.47
7462,5489396.81
7463,5179650.38
7464,4928987.28
7465,4768094.31
7466,4658118.510000001
7467,4574211.399999999
7468,4582729.97
7469,4651043.87
7470,4912745.41
7471,5357944.720000001
7472,5586368.53
7473,5658766.7299999995
7474,5635353.03
7475,5685525.85
7476,5608588.720000001
7477,5553795.91
7478,5512828.82
7479,5425915.399999999
7480,5354651.58
7481,5392686.57
7482,5565204.43
7483,5624787.25
7484,5551722.53
7485,5473916.64
7486,5296662.17
7487,5017235.8
7488,4747105.9
7489,4547810.55
7490,4404417.43
7491,4315169.3
7492,4283885.5200000005
7493,4295170.050000001
7494,4412351.92
7495,4626031.16
7496,4769700.83
7497,4924437.19
7498,5063768.92
7499,5139796.43
7500,5135353.42
7501,5027737.22
7502,4937926.92
7503,4841029.970000001
7504,4795625.99
7505,4813624.34
7506,5045396.54
7507,5146580.04
7508,5074287.41
7509,4987327.149999999
7510,4832714.58
7511,4580369.26
7512,4385822.4799999995
7513,4219120.38
7514,4086209.95
7515,4014365.57
7516,3950338.6
7517,3964045.21
7518,4009908.1199999996
7519,4135010.0300000003
7520,4205733.25
7521,4330499.34
7522,4448956.2700000005
7523,4497887.96
7524,4515242.46
7525,4543498.38
7526,4566160.32
7527,4599413.54
7528,4647196.05
7529,4785153.41
7530,4973804.3
7531,5000736.78
7532,4941635.84
7533,4860196.52
7534,4722815.44
7535,4514910.96
7536,4339658.09
7537,4195343.44
7538,4116618.1100000003
7539,4073122.85
7540,4086822.55
7541,4198575.75
7542,4508703.350000001
7543,4942991.5
7544,5253959.55
7545,5358850.3100000005
7546,5473237.55
7547,5580159.43
7548,5612486.33
7549,5611210.32
7550,5619870.11
7551,5585650.53
7552,5527513.359999999
7553,5535171.38
7554,5797383.32
7555,5841735.91
7556,5732931.29
7557,5575921.53
7558,5348993.53
7559,5075759.4799999995
7560,4839642.65
7561,4682708.67
7562,4615555.62
7563,4569685.45
7564,4569865.07
7565,4670126.38
7566,4888929.649999999
7567,5276343.73
7568,5515841.32
7569,5646748.26
7570,5763919.45
7571,5815125.71
7572,5836095.92
7573,5807855.11
7574,5791846.21
7575,5760217.67
7576,5746789.15
7577,5805129.42
7578,6010526.47
7579,6119356.18
